branch_id,group,date,year,month,treatment_start_date,is_treated,ln_customer_count,ln_city_gdp,customer_count_raw,city_gdp_raw,outcome1,outcome2,outcome3,outcome4,outcome5,outcome
T0,treated,2022-03-31,2022,3,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.856687746396904,-0.3273453844889329,0.3772431877068815,3.689155303213649,-0.735499106590122,0.7720483492476761
T0,treated,2022-04-30,2022,4,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,1.3313307370854708,1.4900320656947144,0.174378493623025,4.588886489139346,-0.8223293806167031,1.3524596809851706
T0,treated,2022-05-31,2022,5,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.5316117079798542,0.4478661943339518,1.5496358102641854,5.659862833220404,-1.0260187459345589,1.4325915599727672
T0,treated,2022-06-30,2022,6,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.560815721132934,-0.7239921357369019,0.3403035456137454,2.078133655900212,-0.1722559448965239,0.4166009684026931
T0,treated,2022-07-31,2022,7,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.3865371562651282,0.6816426523519139,0.7374860226708364,4.322079296494436,-0.596743003631896,1.1062004248300836
T0,treated,2022-08-31,2022,8,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.7211443240521813,-0.5148894487078652,0.0807174836653856,6.367425968697175,-1.2549600170917676,1.0798876621230218
T0,treated,2022-09-30,2022,9,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.1521015307732837,-0.2521090777147529,0.830655383754888,3.989577590637668,-1.176451418108242,0.708754801868569
T0,treated,2022-10-31,2022,10,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.3822763393548968,0.135132927641819,0.5718070767167084,5.938471187655495,-0.5536650999024881,1.294804486293286
T0,treated,2022-11-30,2022,11,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,1.2398776586914335,-1.5449162379111885,0.3103068082455279,5.651356060556769,-0.544177402145423,1.022489377487424
T0,treated,2022-12-31,2022,12,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.5679502915545921,0.4281429299224418,0.8285711436594798,4.492851174937026,-0.307469654007291,1.2020091772132495
T0,treated,2023-01-31,2023,1,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.274874742270859,1.856384292736012,0.1274530752564026,5.290736344148213,-0.4513765146147818,1.4196143879593408
T0,treated,2023-02-28,2023,2,2023-03-01,False,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.4999102066218845,0.6313488365911877,0.7989207739244791,4.633252558569616,-0.4117620167537431,1.230334071790685
T0,treated,2023-03-31,2023,3,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.9886337066010652,2.1650774108531663,0.6473134342435908,6.457378140195495,-1.0755859538725008,1.836563347604163
T0,treated,2023-04-30,2023,4,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,-0.5438250712253607,-0.2329212158789964,0.3798564907063797,3.739392154169284,-1.782815856384928,0.3119373002772757
T0,treated,2023-05-31,2023,5,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,1.7079183586066398,-1.4028633333868492,0.4954731624709705,4.843337156858193,-1.238872552960282,0.8809985583177345
T0,treated,2023-06-30,2023,6,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,1.6623082513809757,0.3637385332772908,0.4728812669692864,4.468934912873869,-0.8376153938676493,1.2260495141267544
T0,treated,2023-07-31,2023,7,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.7221178537184274,-1.4332433676911012,0.5752515785081851,6.846090882271094,-0.966502968830458,1.1487427955952296
T0,treated,2023-08-31,2023,8,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.4797470773086126,0.723806043105758,1.886890952477696,5.504359083493453,-0.4440936381340514,1.6301419036502938
T0,treated,2023-09-30,2023,9,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,1.3470415586632107,-0.1273741892441099,-0.1327871039576824,4.951809915587818,-0.269730860319993,1.1537918641458489
T0,treated,2023-10-31,2023,10,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,1.5272819196989904,1.1064344009021534,1.3026683908600911,4.881679082962206,-0.6228087397385151,1.6390510109369854
T0,treated,2023-11-30,2023,11,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,-0.3187995767210113,-0.4415967163766587,0.458570237653249,4.063133133937085,0.516681669639387,0.8555977496264102
T0,treated,2023-12-31,2023,12,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,1.0562545796551557,1.9248301358679003,0.2862895071372807,4.990192624055204,-0.825805005139206,1.4863523683152668
T0,treated,2024-01-31,2024,1,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,0.664007830278259,2.6338800559183784,0.4756896205179414,3.4377741588528323,0.2034891505894819,1.4829681632313787
T0,treated,2024-02-29,2024,2,2023-03-01,True,12.173160216073205,9.85424105544982,193524.6582352076,19038.928974993367,-0.5497392512801526,-0.4753979485029135,0.917248317393918,3.4463247815879896,-0.4916048193525709,0.5693662159692542
T1,treated,2022-03-31,2022,3,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-1.4688900268237033,-0.5832554405135704,-1.5017667146942189,-1.705022667046468,-1.629150518081664,-1.3776170734319249
T1,treated,2022-04-30,2022,4,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-0.7929926690103248,0.5640869321740754,-1.0773254259898504,0.7244129146378517,-1.3724430031365844,-0.3908522502649665
T1,treated,2022-05-31,2022,5,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-1.2463002422994662,0.0577586903169317,-0.6362258550161672,-0.9439316824913287,-1.7628849952335566,-0.9063168169447172
T1,treated,2022-06-30,2022,6,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-1.15985519029155,-0.3998038251219664,-0.0319853905756895,0.5457181991217872,-1.026046911854494,-0.4143946237443825
T1,treated,2022-07-31,2022,7,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-0.5429526092762172,-0.3304861457759934,-0.9569772524650704,-0.2424520030799677,-1.4993976887954688,-0.7144531398785435
T1,treated,2022-08-31,2022,8,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-0.5701838826147105,0.490555162563751,-1.3063747974931184,0.0242925941524873,-1.5450324106118347,-0.5813486668006851
T1,treated,2022-09-30,2022,9,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-0.911365975296184,0.5689795290118667,-1.09174964738533,-0.6542459377630694,-2.007535552292861,-0.8191835167451156
T1,treated,2022-10-31,2022,10,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-1.131438633853154,2.3060443654773106,-0.6555979189829452,-1.4069770751232604,-0.7439359059359464,-0.3263810336835991
T1,treated,2022-11-30,2022,11,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-1.447724303830361,0.6135368000680463,-1.7805870874017198,-5.0623368275025005,-1.3240283081576705,-1.800227945364841
T1,treated,2022-12-31,2022,12,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-1.2089635660039415,-0.4326181841258469,-0.4339093938346557,-1.3332262578301588,-1.1296724718029971,-0.90767797471952
T1,treated,2023-01-31,2023,1,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-2.881619257219439,-0.7202918272104412,-1.3708405641590984,-1.2784758115775552,-1.8806288941122125,-1.6263712708557492
T1,treated,2023-02-28,2023,2,2023-03-01,False,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-0.7981892503523962,-0.1640075435723258,0.2891347838082486,-0.2656291803173416,-2.5379717869947047,-0.6953325954857039
T1,treated,2023-03-31,2023,3,2023-03-01,True,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-1.2603876148649156,-0.7576817055680272,-1.2834440675651264,-0.1822716699142157,-0.3216866403716172,-0.7610943396567804
T1,treated,2023-04-30,2023,4,2023-03-01,True,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-0.849312795079193,-0.0396822267675601,-0.916680726515599,-0.4501265891293937,-1.317841216266416,-0.7147287107516324
T1,treated,2023-05-31,2023,5,2023-03-01,True,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-0.7794314978457356,-2.208725960703012,-0.2946588266654605,-1.590612215146592,-1.4713341507696076,-1.2689525302260816
T1,treated,2023-06-30,2023,6,2023-03-01,True,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,0.1679642810895395,-0.8508607589533275,-1.028823391599654,-0.1053869057053658,-1.9244405551633252,-0.7483094660664266
T1,treated,2023-07-31,2023,7,2023-03-01,True,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-1.056622757879599,1.4837875844893773,-0.8908456665730263,-1.0501257509711632,-0.879338936232479,-0.478629105433378
T1,treated,2023-08-31,2023,8,2023-03-01,True,12.817676286343572,9.407044702498636,368677.0314875885,12173.840441842214,-1.116114158695844,1.000391059629547,-1.2157441352195326,0.5937087318669001,-4.385326171243806,-1.024616934732547
